,id_venta,id_producto,cantidad,fecha,id_cliente
606,V001318,P0092,10,2023-05-26,C0160
607,V001851,P0062,7,2020-03-19,C0137
608,V001982,P0253,2,2023-09-03,C0281
609,V005889,P0512,7,2022-04-27,C0138
610,V002195,P0291,10,2021-10-21,C0249
611,V001549,P0504,1,2023-10-18,C0054
612,V002203,P0376,8,2020-12-10,C0003
613,V005879,P0495,5,2023-10-16,C0150
614,V001490,P0586,5,2024-01-29,C0159
615,V003034,P0096,9,2023-03-19,C0188
616,V002791,P0443,8,2021-06-06,C0147
617,V003353,P0422,7,2022-10-16,C0262
618,V005603,P0345,8,2021-04-25,C0106
619,V000559,P0510,4,2020-08-15,C0224
620,V002168,P0104,1,2022-01-30,C0134
621,V005234,P0316,5,2020-03-13,C0226
622,V007185,P0205,4,2020-03-12,C0005
623,V004307,P0076,8,2020-12-10,C0188
624,V001682,P0030,4,2021-11-04,C0021
625,V007723,P0076,1,2020-04-24,C0300
626,V004551,P0531,5,2023-09-10,C0112
627,V003489,P0283,1,2020-06-05,C0051
628,V002810,P0245,8,2021-04-20,C0046
629,V006398,P0224,7,2023-06-03,C0267
630,V001946,P0110,7,2021-12-08,C0070
631,V002305,P0053,1,2023-01-31,C0262
632,V000555,P0018,8,2023-09-05,C0057
633,V002903,P0251,9,2023-12-22,C0084
634,V004471,P0142,4,2020-03-02,C0215
635,V004865,P0367,2,2022-12-01,C0126
636,V007466,P0560,6,2024-02-13,C0281
637,V005523,P0258,1,2024-04-21,C0106
638,V000934,P0201,10,2023-05-19,C0132
639,V005356,P0037,4,2022-01-13,C0025
640,V006201,P0019,8,2021-04-30,C0017
641,V003111,P0196,1,2022-04-04,C0244
642,V000913,P0119,10,2020-06-28,C0213
643,V002869,P0559,3,2020-04-08,C0028
644,V001294,P0354,10,2022-10-11,C0060
645,V001610,P0349,10,2020-06-24,C0101
646,V007558,P0248,7,2021-03-30,C0278
647,V000386,P0159,7,2020-12-07,C0124
648,V001588,P0076,2,2022-10-05,C0028
649,V004409,P0123,7,2022-10-03,C0241
650,V007184,P0200,10,2021-08-24,C0184
651,V001734,P0244,6,2020-11-18,C0124
652,V002123,P0317,9,2020-09-08,C0007
653,V001287,P0539,7,2023-07-07,C0277
654,V003674,P0009,9,2021-06-12,C0089
655,V006766,P0135,3,2021-02-18,C0281
656,V000621,P0487,9,2020-06-21,C0015
657,V005548,P0434,9,2023-01-17,C0150
658,V001969,P0214,6,2023-12-15,C0240
659,V002683,P0135,10,2023-08-24,C0186
660,V007995,P0515,8,2020-04-27,C0164
661,V000970,P0552,5,2020-11-14,C0197
662,V003128,P0391,8,2021-12-18,C0197
663,V004836,P0526,9,2024-07-01,C0125
664,V002014,P0508,6,2021-12-05,C0217
665,V001882,P0292,7,2023-05-23,C0263
666,V007545,P0399,4,2020-09-02,C0209
667,V003809,P0282,4,2022-03-28,C0057
668,V004739,P0160,9,2024-02-25,C0064
669,V001060,P0331,9,2023-07-19,C0142
670,V001847,P0313,1,2023-10-21,C0221
671,V004319,P0001,6,2023-11-17,C0022
672,V000162,P0155,1,2020-04-18,C0226
673,V006846,P0419,3,2021-05-29,C0243
674,V004382,P0227,5,2022-05-20,C0262
675,V002992,P0459,2,2022-05-08,C0173
676,V004715,P0276,9,2023-06-21,C0238
677,V006382,P0450,2,2022-12-07,C0114
678,V004703,P0096,9,2023-08-27,C0093
679,V002194,P0545,10,2023-07-21,C0017
680,V006190,P0460,5,2022-07-05,C0038
681,V001035,P0385,5,2020-12-04,C0142
682,V006326,P0318,3,2022-02-03,C0245
683,V004066,P0066,9,2022-05-12,C0160
684,V004517,P0491,9,2020-04-02,C0260
685,V000767,P0358,2,2020-12-09,C0279
686,V006154,P0319,7,2024-02-17,C0282
687,V003714,P0168,9,2023-07-19,C0181
688,V001192,P0316,10,2021-09-22,C0204
689,V001281,P0333,7,2023-10-13,C0034
690,V001252,P0590,9,2021-12-31,C0199
691,V004433,P0498,5,2022-08-06,C0267
692,V006702,P0159,7,2022-05-01,C0009
693,V001541,P0065,5,2024-04-24,C0228
694,V000262,P0369,1,2023-08-27,C0025
695,V000601,P0206,8,2024-05-23,C0282
696,V005109,P0174,1,2024-01-03,C0299
697,V000546,P0364,2,2022-06-17,C0145
698,V000722,P0436,10,2021-09-30,C0205
699,V000263,P0331,1,2020-09-23,C0082
700,V002440,P0220,3,2022-02-25,C0033
701,V003637,P0455,7,2022-09-23,C0065
702,V002642,P0406,4,2020-08-19,C0059
703,V002701,P0356,7,2021-08-11,C0154
704,V002234,P0457,3,2023-03-06,C0169
705,V004931,P0081,2,2020-10-21,C0073
706,V003556,P0145,4,2020-12-29,C0148
707,V005609,P0352,7,2022-03-29,C0058
708,V001158,P0255,2,2022-05-24,C0149
709,V003917,P0135,5,2021-10-28,C0160
710,V003429,P0581,3,2023-09-11,C0112
711,V002848,P0326,1,2023-12-24,C0240
712,V002488,P0597,9,2021-02-23,C0256
713,V005117,P0369,3,2020-12-16,C0065
714,V001378,P0082,3,2020-08-20,C0174
715,V007478,P0121,10,2024-03-30,C0007
716,V000841,P0475,10,2020-09-08,C0148
717,V003491,P0198,1,2022-11-02,C0059
718,V007466,P0536,8,2024-02-13,C0281
719,V007588,P0350,9,2024-01-17,C0067
720,V001942,P0452,7,2023-07-15,C0033
721,V005282,P0130,3,2023-09-28,C0026
722,V004955,P0238,9,2022-02-21,C0028
723,V002463,P0315,8,2021-08-06,C0119
724,V002986,P0442,1,2021-12-03,C0051
725,V005102,P0321,4,2024-03-15,C0162
726,V002136,P0426,7,2020-09-20,C0089
727,V007915,P0432,7,2021-09-23,C0133
728,V000316,P0324,9,2021-02-04,C0113
729,V006356,P0315,6,2021-09-10,C0078
730,V007051,P0570,5,2021-02-24,C0162
731,V005641,P0507,10,2023-08-27,C0185
732,V003657,P0180,8,2022-12-13,C0047
733,V004480,P0234,6,2023-12-24,C0187
734,V002008,P0496,4,2022-05-24,C0049
735,V007573,P0111,1,2022-12-27,C0223
736,V002857,P0446,8,2023-11-22,C0082
737,V007048,P0544,1,2020-01-06,C0247
738,V000263,P0559,6,2020-09-23,C0082
739,V007841,P0565,3,2023-01-29,C0165
740,V007047,P0400,10,2023-05-15,C0084
741,V001954,P0179,10,2022-03-07,C0033
742,V002877,P0249,7,2021-12-03,C0244
743,V002547,P0413,6,2024-06-26,C0073
744,V007662,P0211,8,2022-12-20,C0079
745,V002132,P0449,4,2024-06-09,C0038
746,V004264,P0377,8,2020-01-13,C0025
747,V001717,P0332,1,2021-05-08,C0251
748,V000557,P0560,7,2024-06-04,C0186
749,V001651,P0304,9,2020-12-22,C0061
750,V006027,P0029,1,2021-08-24,C0258
751,V007484,P0015,4,2023-02-15,C0250
752,V004874,P0168,5,2022-11-27,C0159
753,V006668,P0183,9,2024-05-20,C0163
754,V007738,P0525,3,2021-04-29,C0294
755,V006891,P0432,7,2020-09-22,C0241
756,V002824,P0341,7,2021-01-31,C0007
757,V004850,P0297,10,2024-01-10,C0065
758,V002390,P0416,5,2022-11-05,C0227
759,V002555,P0418,1,2024-07-01,C0143
760,V003785,P0171,4,2020-11-03,C0240
761,V000070,P0468,7,2021-08-17,C0144
762,V001010,P0191,6,2022-06-04,C0297
763,V001726,P0126,4,2023-06-01,C0119
764,V002298,P0234,3,2021-02-09,C0156
765,V003227,P0411,6,2022-03-29,C0071
766,V004546,P0100,6,2022-05-21,C0041
767,V001690,P0174,6,2023-10-28,C0200
768,V005013,P0167,4,2020-03-19,C0123
769,V007326,P0316,9,2023-01-28,C0046
770,V001212,P0488,8,2022-10-10,C0011
771,V006424,P0427,10,2021-03-30,C0034
772,V002978,P0334,1,2020-08-11,C0166
773,V000317,P0419,4,2024-03-05,C0090
774,V000866,P0558,6,2023-07-17,C0035
775,V004663,P0188,6,2022-03-08,C0269
776,V003630,P0388,4,2021-01-20,C0277
777,V003253,P0480,3,2023-02-22,C0138
778,V006662,P0133,5,2020-05-19,C0159
779,V004816,P0061,4,2020-11-11,C0071
780,V000608,P0522,2,2022-04-03,C0104
781,V003151,P0015,1,2022-09-21,C0123
782,V005162,P0115,7,2021-12-29,C0084
783,V001160,P0283,1,2024-02-16,C0125
784,V007549,P0339,1,2021-05-18,C0075
785,V002869,P0227,1,2020-04-08,C0028
786,V002749,P0216,3,2023-10-12,C0234
787,V004367,P0513,6,2021-09-17,C0203
788,V001700,P0590,5,2021-03-23,C0246
789,V002793,P0584,1,2020-02-09,C0123
790,V006895,P0162,3,2020-07-08,C0064
791,V004700,P0523,10,2022-03-31,C0059
792,V005007,P0395,8,2020-05-18,C0161
793,V006933,P0455,9,2020-04-20,C0033
794,V000269,P0297,8,2023-03-05,C0061
795,V001606,P0347,1,2020-10-10,C0133
796,V007852,P0342,8,2021-10-10,C0276
797,V005711,P0398,10,2021-05-20,C0092
798,V003561,P0244,1,2020-09-18,C0154
799,V006070,P0262,9,2021-09-01,C0067
800,V002829,P0144,6,2023-10-20,C0076
801,V002966,P0333,8,2020-01-14,C0162
802,V005989,P0463,10,2024-03-30,C0197
803,V000507,P0428,9,2020-09-03,C0009
804,V006011,P0564,10,2021-01-20,C0017
805,V001687,P0251,8,2021-04-02,C0124
806,V003054,P0576,10,2020-01-09,C0190
807,V004419,P0196,4,2023-12-25,C0106
808,V007139,P0598,8,2020-10-11,C0178
809,V002449,P0359,8,2024-03-25,C0026
810,V006472,P0097,7,2021-10-24,C0206
811,V006410,P0501,10,2021-03-12,C0222
812,V000275,P0075,7,2022-10-25,C0285
813,V004581,P0447,1,2020-12-27,C0256
814,V000765,P0386,5,2023-09-27,C0249
815,V005815,P0161,3,2021-05-09,C0072
816,V002830,P0532,3,2024-03-23,C0138
817,V002750,P0210,8,2022-10-09,C0237
818,V006048,P0395,3,2023-09-29,C0065
819,V000004,P0092,10,2022-04-23,C0026
820,V000497,P0417,5,2024-06-11,C0271
821,V006805,P0466,8,2022-09-05,C0205
822,V002965,P0550,6,2023-02-06,C0045
823,V007633,P0026,1,2022-11-27,C0088
824,V005586,P0171,2,2023-01-04,C0037
825,V007992,P0113,9,2023-02-24,C0195
826,V002783,P0165,3,2020-09-14,C0021
827,V002007,P0116,2,2021-03-06,C0174
828,V000141,P0597,3,2021-02-13,C0133
829,V007825,P0545,2,2022-07-12,C0212
830,V003568,P0241,9,2024-04-02,C0132
831,V000528,P0560,7,2022-06-02,C0283
832,V001443,P0543,8,2022-12-31,C0090
833,V006078,P0113,8,2022-10-21,C0096
834,V000077,P0246,2,2021-10-20,C0120
835,V004595,P0170,6,2023-05-30,C0140
836,V001764,P0278,7,2024-06-20,C0246
837,V002821,P0116,9,2022-05-08,C0133
838,V004388,P0249,3,2023-12-17,C0281
839,V003853,P0307,5,2022-12-25,C0039
840,V007595,P0366,1,2020-09-01,C0163
841,V001925,P0016,4,2021-05-16,C0285
842,V007069,P0160,10,2023-05-31,C0082
843,V007748,P0124,10,2021-07-21,C0119
844,V005117,P0447,8,2020-12-16,C0065
845,V000750,P0166,4,2022-01-10,C0261
846,V000021,P0159,9,2022-05-16,C0049
847,V003154,P0198,5,2020-07-29,C0124
848,V005873,P0108,5,2024-03-16,C0173
849,V001244,P0111,1,2023-12-09,C0114
850,V005685,P0098,3,2024-03-20,C0152
851,V004409,P0556,3,2022-10-03,C0241
852,V000601,P0102,4,2024-05-23,C0282
853,V002782,P0588,2,2022-03-19,C0143
854,V006005,P0075,5,2023-01-16,C0004
855,V006809,P0509,10,2023-01-19,C0251
856,V001910,P0375,4,2022-01-12,C0276
857,V002735,P0030,8,2023-03-22,C0281
858,V005690,P0262,5,2023-06-29,C0161
859,V006792,P0326,1,2021-03-24,C0004
860,V001370,P0158,1,2021-02-17,C0167
861,V000884,P0466,4,2020-05-02,C0183
862,V006701,P0024,3,2020-03-22,C0278
863,V003480,P0051,5,2023-03-15,C0173
864,V004955,P0019,3,2022-02-21,C0028
865,V007155,P0471,2,2021-06-03,C0178
866,V000685,P0153,5,2024-04-14,C0057
867,V002517,P0057,1,2024-03-08,C0131
868,V003726,P0203,2,2022-11-15,C0059
869,V004016,P0283,7,2024-01-05,C0101
870,V005253,P0046,3,2022-05-18,C0022
871,V007975,P0094,7,2022-05-10,C0050
872,V005665,P0463,3,2021-05-19,C0043
873,V002739,P0388,10,2021-07-06,C0140
874,V001634,P0201,8,2020-09-14,C0230
875,V007034,P0019,2,2020-09-24,C0002
876,V000355,P0513,10,2023-02-20,C0220
877,V006852,P0553,1,2023-09-05,C0247
878,V003788,P0429,6,2022-10-08,C0145
879,V001318,P0006,8,2023-05-26,C0160
880,V004694,P0592,10,2022-12-13,C0122
881,V002163,P0446,3,2022-03-14,C0163
882,V007843,P0544,4,2021-11-08,C0182
883,V007868,P0076,3,2023-12-13,C0220
884,V001556,P0478,2,2020-07-07,C0253
885,V005751,P0165,1,2023-12-04,C0220
886,V007297,P0245,4,2020-03-08,C0067
887,V000845,P0386,10,2022-05-24,C0021
888,V000520,P0469,4,2021-07-20,C0153
889,V001005,P0287,3,2022-06-05,C0149
890,V005207,P0318,4,2020-09-21,C0192
891,V003419,P0083,10,2024-03-10,C0224
892,V004765,P0006,9,2022-12-28,C0099
893,V000067,P0192,10,2020-02-14,C0072
894,V007630,P0012,10,2022-03-05,C0223
895,V000243,P0199,2,2024-01-17,C0210
896,V007428,P0099,6,2024-05-27,C0123
897,V006001,P0022,9,2022-08-29,C0281
898,V005691,P0362,4,2022-04-07,C0101
899,V001191,P0483,10,2022-06-08,C0198
900,V005517,P0035,9,2023-04-08,C0220
901,V004329,P0162,7,2022-01-11,C0148
902,V002078,P0331,6,2021-05-21,C0034
903,V006972,P0158,10,2022-01-03,C0210
904,V006163,P0336,8,2022-05-11,C0109
905,V005683,P0438,4,2022-03-29,C0149
906,V006782,P0205,6,2022-06-25,C0078
907,V007150,P0197,7,2021-01-02,C0295
908,V000956,P0068,3,2023-09-21,C0084
909,V002712,P0521,9,2022-09-23,C0188
910,V003419,P0463,6,2024-03-10,C0224
911,V001022,P0037,2,2021-05-09,C0200
912,V003152,P0483,3,2022-09-26,C0129
913,V003454,P0259,4,2021-11-14,C0093
914,V007674,P0577,4,2021-02-20,C0243
915,V003879,P0301,2,2023-07-05,C0286
916,V005357,P0429,1,2021-04-15,C0188
917,V005747,P0072,3,2020-11-24,C0286
918,V002730,P0174,10,2021-02-14,C0058
919,V005320,P0580,2,2022-10-21,C0208
920,V000394,P0513,2,2020-02-22,C0297
921,V005151,P0164,4,2021-02-01,C0250
922,V002835,P0028,1,2021-03-20,C0269
923,V003406,P0418,2,2023-12-30,C0096
924,V007500,P0011,7,2023-05-15,C0228
925,V005725,P0510,4,2020-03-07,C0267
926,V005514,P0540,4,2020-05-22,C0027
927,V001770,P0139,10,2021-05-20,C0104
928,V002522,P0367,8,2020-10-07,C0048
929,V004624,P0024,7,2020-02-02,C0078
930,V003351,P0503,4,2024-04-27,C0212
931,V006432,P0348,4,2023-02-13,C0212
932,V003992,P0410,5,2021-09-23,C0036
933,V006320,P0230,10,2020-02-20,C0117
934,V002239,P0210,6,2022-12-22,C0031
935,V002756,P0565,2,2021-12-12,C0184
936,V000862,P0014,1,2020-10-07,C0049
937,V000310,P0588,2,2023-01-11,C0253
938,V005212,P0438,5,2022-08-20,C0088
939,V006560,P0362,10,2023-06-09,C0224
940,V005343,P0014,9,2023-07-26,C0133
941,V004839,P0018,3,2022-05-06,C0209
942,V007871,P0515,10,2024-02-29,C0152
943,V000484,P0215,8,2023-12-23,C0285
944,V001276,P0192,9,2022-04-11,C0182
945,V003133,P0124,6,2022-07-14,C0161
946,V005604,P0469,10,2020-04-12,C0144
947,V003311,P0159,3,2021-12-17,C0104
948,V003109,P0111,3,2023-08-16,C0243
949,V004533,P0235,9,2023-04-21,C0241
950,V007146,P0268,10,2022-01-05,C0205
951,V007386,P0281,2,2021-10-22,C0160
952,V001037,P0465,2,2023-07-07,C0174
953,V006510,P0193,5,2022-04-05,C0198
954,V005183,P0142,4,2020-01-15,C0250
955,V000300,P0056,8,2021-01-14,C0131
956,V002551,P0123,7,2024-04-28,C0275
957,V001953,P0111,7,2024-06-23,C0204
958,V004430,P0026,8,2022-05-26,C0144
959,V003707,P0029,4,2020-01-12,C0186
960,V007381,P0399,4,2021-09-05,C0251
961,V003580,P0463,8,2023-01-20,C0244
962,V003294,P0450,4,2024-04-06,C0031
963,V006770,P0021,1,2021-03-06,C0041
964,V006087,P0171,1,2021-09-27,C0204
965,V003989,P0427,3,2024-03-14,C0092
966,V003444,P0029,6,2024-05-21,C0245
967,V004376,P0269,1,2020-04-02,C0127
968,V000945,P0344,6,2022-09-06,C0035
969,V004624,P0560,4,2020-02-02,C0078
970,V000075,P0415,1,2022-03-08,C0222
971,V005568,P0190,3,2024-02-16,C0275
972,V006053,P0048,7,2020-10-07,C0232
973,V001862,P0366,3,2021-07-25,C0205
974,V007219,P0232,8,2023-04-14,C0026
975,V003396,P0321,5,2020-05-06,C0050
976,V000410,P0514,5,2020-09-08,C0246
977,V000977,P0044,1,2022-12-23,C0015
978,V007749,P0269,6,2023-07-19,C0079
979,V002566,P0268,6,2020-08-17,C0195
980,V002182,P0459,7,2021-10-08,C0262
981,V003794,P0158,10,2022-02-17,C0200
982,V001954,P0063,6,2022-03-07,C0033
983,V007027,P0554,1,2022-07-23,C0258
984,V000983,P0505,5,2020-02-15,C0205
985,V001652,P0185,3,2020-08-09,C0021
986,V007312,P0169,1,2020-10-18,C0282
987,V005664,P0169,10,2022-01-04,C0109
988,V002647,P0319,9,2021-12-28,C0112
989,V002682,P0151,4,2024-04-25,C0090
990,V002559,P0113,5,2022-07-24,C0084
991,V006064,P0180,9,2021-06-04,C0217
992,V006552,P0087,2,2020-04-09,C0086
993,V007399,P0232,9,2020-11-05,C0230
994,V000543,P0343,6,2024-06-02,C0249
995,V004107,P0410,9,2022-05-12,C0248
996,V005513,P0040,3,2023-04-24,C0021
997,V003033,P0456,2,2024-03-09,C0033
998,V004048,P0204,1,2024-04-20,C0124
999,V002698,P0563,4,2022-11-27,C0112
1000,V006779,P0478,4,2023-01-14,C0069
1001,V004870,P0465,3,2020-07-08,C0214
1002,V004935,P0242,10,2022-12-01,C0009
1003,V003633,P0586,7,2021-10-23,C0185
1004,V007238,P0284,3,2020-08-23,C0286
1005,V002363,P0274,7,2023-07-22,C0185
1006,V007196,P0315,10,2024-05-04,C0028
1007,V003651,P0226,5,2021-02-18,C0278
1008,V000993,P0573,8,2020-02-08,C0112
1009,V003188,P0497,7,2021-07-28,C0017
1010,V007540,P0291,5,2020-01-31,C0279
1011,V004412,P0278,1,2023-09-10,C0276
1012,V002648,P0192,3,2023-12-30,C0047
1013,V006708,P0391,7,2022-03-29,C0238
1014,V003714,P0279,7,2023-07-19,C0181
1015,V005996,P0340,7,2024-04-10,C0059
1016,V003133,P0279,9,2022-07-14,C0161
1017,V006498,P0020,9,2020-05-14,C0147
1018,V005944,P0221,2,2020-07-16,C0003
1019,V000210,P0098,9,2020-05-30,C0203
1020,V000521,P0463,10,2023-10-10,C0203
1021,V004330,P0058,6,2021-09-09,C0142
1022,V000210,P0283,8,2020-05-30,C0203
1023,V001562,P0184,3,2023-10-24,C0001
1024,V004222,P0283,10,2021-09-21,C0050
1025,V001654,P0085,10,2022-08-11,C0005
1026,V006542,P0457,4,2020-09-01,C0163
1027,V005497,P0061,9,2020-10-27,C0027
1028,V004061,P0103,5,2021-02-18,C0043
1029,V004609,P0115,8,2020-10-26,C0244
1030,V003826,P0249,7,2022-06-27,C0152
1031,V001534,P0543,3,2021-07-05,C0145
1032,V007097,P0012,7,2023-04-05,C0140
1033,V001466,P0414,2,2021-02-15,C0299
1034,V004604,P0302,2,2024-06-15,C0278
1035,V000444,P0478,3,2023-12-23,C0300
1036,V006396,P0294,8,2021-12-08,C0246
1037,V007342,P0414,5,2023-12-15,C0071
1038,V001661,P0547,5,2022-09-03,C0043
1039,V001126,P0013,4,2022-09-26,C0009
1040,V002944,P0443,10,2021-12-19,C0028
1041,V007507,P0274,10,2021-08-08,C0011
1042,V004939,P0429,4,2023-12-05,C0022
1043,V001418,P0389,3,2024-03-04,C0183
1044,V004333,P0188,2,2022-01-13,C0166
1045,V005767,P0158,2,2021-07-12,C0116
1046,V001911,P0382,4,2020-07-15,C0258
1047,V007738,P0441,8,2021-04-29,C0294
1048,V006791,P0592,7,2022-04-02,C0011
1049,V006261,P0066,7,2023-08-20,C0220
1050,V002220,P0321,7,2023-06-27,C0106
1051,V006441,P0151,7,2023-07-19,C0099
1052,V005094,P0588,3,2020-08-24,C0212
1053,V002494,P0525,9,2020-03-14,C0143
1054,V000751,P0294,10,2021-01-17,C0199
1055,V000013,P0438,5,2023-08-28,C0003
1056,V004051,P0138,6,2022-07-16,C0156
1057,V000106,P0546,3,2021-03-27,C0267
1058,V004342,P0336,3,2020-05-27,C0267
1059,V000205,P0234,7,2023-09-25,C0297
1060,V007819,P0498,4,2022-03-28,C0099
1061,V001671,P0542,5,2021-06-07,C0009
1062,V007809,P0389,2,2021-07-03,C0123
1063,V004546,P0200,9,2022-05-21,C0041
1064,V006385,P0009,9,2021-04-09,C0053
1065,V002834,P0274,6,2021-05-15,C0216
1066,V007426,P0165,2,2023-05-06,C0133
1067,V005533,P0282,2,2020-11-11,C0072
1068,V001757,P0358,8,2020-09-29,C0092
1069,V000237,P0129,4,2023-10-03,C0033
1070,V002573,P0578,1,2024-06-09,C0007
1071,V007320,P0545,9,2020-05-24,C0138
1072,V004838,P0220,5,2024-06-30,C0072
1073,V000677,P0241,5,2020-01-22,C0027
1074,V002604,P0580,8,2022-12-21,C0084
1075,V002074,P0239,9,2022-08-28,C0138
1076,V000178,P0101,10,2023-03-29,C0286
1077,V005655,P0091,1,2022-12-18,C0209
1078,V001201,P0579,10,2022-04-19,C0275
1079,V004676,P0167,9,2020-12-09,C0124
1080,V003638,P0018,9,2022-08-10,C0032
1081,V003152,P0003,8,2022-09-26,C0129
1082,V004442,P0218,9,2021-12-27,C0173
1083,V006230,P0364,8,2020-09-11,C0206
1084,V004733,P0173,3,2022-10-02,C0214
1085,V007896,P0518,3,2021-06-12,C0026
1086,V000515,P0154,3,2020-05-05,C0160
1087,V007045,P0155,2,2020-06-04,C0126
1088,V005652,P0369,3,2020-03-11,C0152
1089,V000254,P0036,6,2024-02-26,C0262
1090,V001967,P0381,7,2021-02-02,C0186
1091,V003715,P0349,9,2022-12-03,C0194
1092,V003923,P0556,2,2020-03-02,C0015
1093,V005293,P0410,5,2024-01-13,C0036
1094,V001498,P0491,6,2024-05-22,C0286
1095,V006992,P0273,4,2021-03-28,C0124
1096,V005532,P0177,9,2021-08-14,C0279
1097,V007821,P0518,4,2023-01-20,C0038
1098,V002541,P0428,2,2024-05-02,C0037
1099,V007862,P0160,6,2020-05-15,C0005
1100,V001885,P0317,5,2020-07-02,C0215
1101,V000097,P0335,3,2022-08-30,C0279
1102,V006235,P0184,9,2024-07-09,C0046
1103,V004765,P0572,7,2022-12-28,C0099
1104,V005787,P0170,2,2024-05-05,C0276
1105,V007311,P0421,4,2023-08-27,C0234
1106,V003870,P0013,9,2023-03-08,C0071
1107,V000641,P0245,1,2022-06-20,C0185
1108,V001378,P0177,9,2020-08-20,C0174
1109,V004518,P0031,3,2023-01-18,C0237
1110,V006358,P0591,1,2020-04-11,C0254
1111,V002060,P0279,1,2024-05-30,C0048
1112,V001331,P0515,4,2021-02-01,C0248
1113,V005490,P0495,2,2020-04-18,C0212
1114,V004185,P0003,10,2023-07-29,C0109
1115,V003235,P0478,10,2022-05-27,C0053
1116,V005287,P0389,8,2023-05-13,C0069
1117,V006014,P0540,2,2020-08-26,C0034
1118,V006615,P0268,4,2020-07-09,C0079
1119,V002015,P0282,8,2020-03-17,C0227
1120,V001892,P0088,10,2023-09-10,C0049
1121,V007966,P0008,9,2023-10-29,C0279
1122,V002296,P0230,1,2020-03-13,C0228
1123,V004793,P0057,6,2024-02-28,C0295
1124,V004581,P0389,1,2020-12-27,C0256
1125,V004387,P0014,6,2023-01-27,C0256
1126,V001947,P0598,1,2020-05-27,C0125
1127,V007165,P0480,9,2021-08-25,C0150
1128,V001477,P0300,2,2023-07-13,C0145
1129,V007526,P0077,9,2020-07-17,C0086
1130,V007153,P0356,9,2020-07-25,C0152
1131,V004935,P0305,8,2022-12-01,C0009
1132,V007465,P0232,3,2021-08-27,C0033
1133,V002542,P0190,6,2023-04-12,C0181
1134,V003007,P0194,7,2022-01-31,C0051
1135,V001952,P0291,4,2020-05-29,C0294
1136,V002127,P0508,7,2021-10-29,C0064
1137,V007871,P0282,9,2024-02-29,C0152
1138,V004071,P0543,5,2020-12-07,C0237
1139,V007974,P0113,6,2020-07-30,C0147
1140,V002897,P0039,1,2024-02-11,C0192
1141,V004551,P0543,5,2023-09-10,C0112
1142,V007083,P0122,3,2023-01-29,C0056
1143,V004420,P0491,7,2022-10-02,C0187
1144,V005505,P0442,9,2020-04-15,C0090
1145,V002491,P0516,3,2022-09-14,C0260
1146,V001101,P0480,3,2024-03-19,C0096
1147,V002956,P0120,2,2020-08-08,C0163
1148,V005585,P0349,8,2023-02-23,C0089
1149,V006596,P0395,1,2021-01-30,C0082
1150,V007273,P0540,6,2022-04-18,C0299
1151,V001995,P0457,1,2023-03-08,C0034
1152,V004812,P0228,10,2022-02-12,C0214
1153,V003231,P0331,10,2020-06-21,C0285
1154,V004671,P0310,2,2022-12-16,C0291
1155,V005994,P0319,9,2020-01-08,C0138
1156,V005417,P0081,10,2022-12-04,C0043
1157,V007558,P0468,2,2021-03-30,C0278
1158,V003761,P0046,9,2021-02-02,C0005
1159,V006307,P0286,1,2023-10-12,C0120
1160,V003492,P0145,8,2021-03-30,C0178
1161,V001965,P0562,4,2022-05-15,C0206
1162,V000038,P0169,2,2023-08-26,C0205
1163,V002373,P0030,2,2022-08-27,C0022
1164,V003028,P0406,8,2023-03-09,C0036
1165,V003330,P0592,10,2020-07-14,C0195
1166,V007891,P0185,8,2024-02-04,C0232
1167,V007242,P0448,7,2020-05-20,C0047
1168,V006843,P0510,10,2024-05-16,C0104
1169,V004900,P0110,7,2022-02-08,C0090
1170,V000259,P0321,3,2021-08-27,C0282
1171,V005618,P0430,1,2022-02-26,C0109
1172,V004647,P0198,2,2020-11-11,C0253
1173,V002897,P0338,6,2024-02-11,C0192
1174,V004433,P0570,5,2022-08-06,C0267
1175,V002917,P0113,10,2022-06-19,C0210
1176,V005696,P0418,3,2020-01-01,C0260
1177,V005454,P0168,5,2024-03-24,C0226
